country code,asciiname,feature class,population,elevation
CH,Wiliberg,P,155,651.0
CH,Colla,P,624,972.0
CH,Jongny,P,1423,639.0
CH,Haag (Rheintal),P,1180,
CH,Murist,P,495,678.0
CH,Givisiez,P,3010,644.0
CH,Bussy,P,320,513.0
CH,Gletterens,P,696,510.0
CH,Neirivue,P,329,754.0
CH,Surrein,P,250,892.0
CH,Aire-la-Ville,P,1100,350.0
CH,Hausen,P,2881,380.0
CH,Scaiano,P,21,328.0
CH,Clarmont,P,142,530.0
CH,Oberurnen,P,1932,430.0
CH,Oberhaltberg,P,20,
CH,Les Avanchets,P,5730,
CH,Villars-Burquin,P,565,749.0
CH,Saubraz,P,354,
CH,Bas-Vully,P,1963,
CH,Marin-Epagnier,P,4087,
CH,Oberrohrdorf,P,4001,
CH,Blecherette,P,6516,
CH,Vico Morcote,P,377,442.0
CH,Ebersecken,P,401,546.0
CH,Peyres-Possens,P,140,
CH,Seebli LWS,P,2,1460.0
